ENTREZID,SYMBOL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
75665,Bicdl1,BICD family like cargo adaptor 1,0.243893098410498,1.13905083422019,1.0503758866462,0.293554607060948,0.538350389862943,-5.93652804559761
15452,Hprt,hypoxanthine guanine phosphoribosyl transferase,0.100471075483831,5.47005420924246,1.05035111519458,0.29356642849443,0.538350389862943,-6.80307102445256
69010,Anapc13,anaphase promoting complex subunit 13,0.105446468513418,4.98088512153507,1.0502789720782,0.293599148789039,0.538350389862943,-6.75511954866944
16002,Igf2,insulin-like growth factor 2,0.291148850032143,0.5454801721481,1.05011006053856,0.293676791008795,0.538358208328925,-5.76965745972224
100862040,NA,NA,-0.209405287108771,1.59776359910011,-1.05009843064531,0.293682137335827,0.538358208328925,-6.08263444732289
52686,Mettl2,methyltransferase like 2,-0.119726453142543,4.00155714820667,-1.04972791366272,0.293852500243201,0.538531683832837,-6.62951440894137
226778,Mark1,MAP/microtubule affinity regulating kinase 1,-0.117836170109841,4.10416392687186,-1.04972134589234,0.293855520687612,0.538531683832837,-6.64524172584012
24069,Sufu,SUFU negative regulator of hedgehog signaling,-0.137389664638604,3.24827833855875,-1.04954521835778,0.293936527545034,0.53860796988658,-6.4938169164677
105193,Nhlrc1,NHL repeat containing 1,0.340894133208091,-0.0106096926635211,1.04937749182023,0.294013684428389,0.53867718177188,-5.62449817050489
50505,Ercc4,"excision repair cross-complementing rodent repair deficiency, complementation group 4",0.113382153767242,4.38231474718267,1.04926841071781,0.294063870764391,0.538696967645939,-6.68338839018014
231874,Ccz1,CCZ1 vacuolar protein trafficking and biogenesis associated,-0.0975870186119607,5.8208699442229,-1.04904991631437,0.294164413552276,0.538754483257196,-6.83203403319864
24063,Spry1,sprouty RTK signaling antagonist 1,0.0977831169361947,5.80245415004053,1.04892396101407,0.294222383848571,0.538754483257196,-6.83005515293222
66147,Necap2,NECAP endocytosis associated 2,0.100574998514626,5.43974906437532,1.04880592803661,0.294276714887326,0.538754483257196,-6.80214730943449
100503379,NA,NA,-0.334800678837445,0.019021092712716,-1.04874574752196,0.294304418801356,0.538754483257196,-5.64099810159635
71776,Tha1,threonine aldolase 1,0.35505899223786,-0.157635471579353,1.04866518873839,0.294341506525482,0.538754483257196,-5.58775305237614
22352,Vim,vimentin,-0.0948170567503563,11.4677231530881,-1.04862410306365,0.294360422791295,0.538754483257196,-6.86064775173453
69962,Mettl18,methyltransferase like 18,0.234982595908225,1.25759572141084,1.04839697204345,0.294465010947715,0.538754483257196,-5.97224085987495
69632,Arhgef12,Rho guanine nucleotide exchange factor (GEF) 12,0.0915373621586903,7.25090952174601,1.04831435979765,0.294503057998826,0.538754483257196,-6.89562364967806
69596,Ap5s1,"adaptor-related protein 5 complex, sigma 1 subunit",0.120602973325916,3.96537170399232,1.04827888626917,0.294519396335588,0.538754483257196,-6.62245473968329
100861940,NA,NA,0.125022148590116,3.75205319242929,1.04826822939559,0.294524304778775,0.538754483257196,-6.58692278095195
19247,Ptpn11,"protein tyrosine phosphatase, non-receptor type 11",-0.0908059242970358,7.81879495807248,-1.0482589660545,0.294528571420198,0.538754483257196,-6.90359573341094
77644,C330007P06Rik,RIKEN cDNA C330007P06 gene,0.100182865691148,5.47678003191818,1.04805344168963,0.294623245412938,0.53876781115486,-6.80609490578523
12319,Car8,carbonic anhydrase 8,0.278410467348067,0.690056875295295,1.04794759202431,0.294672012602954,0.53876781115486,-5.81175084444306
320022,Terb1,telomere repeat binding bouquet formation protein 1,0.416382621773358,-0.77560369577559,1.0479155152113,0.294686792140399,0.53876781115486,-5.44681522853239
383770,NA,NA,-0.472251014284422,-1.32397952120163,-1.04794511677486,0.294693426573774,0.53876781115486,-5.33996712835725
72674,Adipor1,adiponectin receptor 1,0.0922119545812476,6.93163386915089,1.04741066387973,0.294919470129137,0.539089179136548,-6.88842059573332
66787,Gskip,GSK3B interacting protein,0.102321014646487,5.24162932467448,1.04727953677943,0.294979924668016,0.539089179136548,-6.78523383876834
66306,Fam53c,"family with sequence similarity 53, member C",-0.105605048300551,4.92360726329142,-1.04723536994757,0.295000289112533,0.539089179136548,-6.7539335720958
109815,Selenos,selenoprotein S,-0.103388644099324,5.12255146586126,-1.0471777230693,0.295026870354395,0.539089179136548,-6.77495577880619
71946,Endod1,endonuclease domain containing 1,-0.112055400259736,4.43675675229379,-1.0469440192844,0.295134648688576,0.539208159942188,-6.69526343270049
79221,Hdac9,histone deacetylase 9,0.469824916477924,-1.27718278564944,1.04687072583307,0.295170833771087,0.539208159942188,-5.34413060902571
51960,Kctd18,potassium channel tetramerisation domain containing 18,0.129111740631615,3.56752923817902,1.04647040271428,0.295353149675376,0.539469154395048,-6.55534765993089
67283,Slc25a19,"solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19",0.130662244069017,3.50277889710263,1.04609428335095,0.295526747909337,0.53966440799926,-6.54361521385665
107260,Otub1,"OTU domain, ubiquitin aldehyde binding 1",-0.0933040635741476,6.55602364738007,-1.04606782060414,0.295538964386522,0.53966440799926,-6.87685904453269
54338,Slc23a2,"solute carrier family 23 (nucleobase transporters), member 2",0.11103650563077,4.51303791556982,1.04563034225849,0.295740974448537,0.5398967402229,-6.70442757922693
60595,Actn4,actinin alpha 4,-0.0913633133430611,9.38218403588041,-1.04562130782665,0.295745147163118,0.5398967402229,-6.89776938313794
103213,Traf3ip2,TRAF3 interacting protein 2,-0.103322343161151,5.1107000241835,-1.0453144002632,0.295886921346951,0.54008346767146,-6.77576765145884
74895,Ccdc181,coiled-coil domain containing 181,0.147816545140512,2.92288844893186,1.04495398823261,0.296053469689242,0.540098809186876,-6.42236638814791
75758,9130401M01Rik,RIKEN cDNA 9130401M01 gene,0.103207829775888,5.13403601775452,1.04494868048759,0.29605592289558,0.540098809186876,-6.77690042693642
71562,Afmid,arylformamidase,-0.153394924281783,2.73569491257923,-1.04484575392692,0.29610349759424,0.540098809186876,-6.38603454426556
93761,Smarca1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1",-0.134298528787644,3.33807352771121,-1.0448226685881,0.296114168798398,0.540098809186876,-6.51669071532513
66938,Sh3d21,SH3 domain containing 21,-0.178563875080945,2.13543019257341,-1.04480269543497,0.296123401601562,0.540098809186876,-6.2375862951882
75291,Zbtb3,zinc finger and BTB domain containing 3,0.285814582681761,0.599444409837896,1.0447922878486,0.296132263661065,0.540098809186876,-5.78769218445933
19352,Rabggtb,"Rab geranylgeranyl transferase, b subunit",-0.100450042405451,5.39627241238706,-1.04466644879932,0.29618638820266,0.54012549752637,-6.80377421058413
14388,Gab1,growth factor receptor bound protein 2-associated protein 1,-0.110725198741651,4.5097842140581,-1.04447009493846,0.296277178048676,0.54019691723256,-6.70731390900366
23802,Amfr,autocrine motility factor receptor,-0.0919963422563388,6.89400997702565,-1.04438566143598,0.29631622402841,0.54019691723256,-6.89102627726585
71406,Spaar,small regulatory polypeptide of amino acid response,-0.165034077840713,2.4351245969595,-1.04432551086119,0.296344042552892,0.54019691723256,-6.31449414388572
22034,Traf6,TNF receptor-associated factor 6,-0.110573392755088,4.51383040236792,-1.04351563155135,0.29671876687013,0.540807912377768,-6.70875843907553
72108,Ddhd2,DDHD domain containing 2,0.0996835242811525,5.479189032714,1.04303802309553,0.296939900778538,0.541138843830521,-6.81151580463369
233490,Crebzf,CREB/ATF bZIP transcription factor,0.117115130935148,4.11749861217738,1.04273200826669,0.297081644326163,0.541197618683136,-6.65197716850032
67249,Tbc1d19,"TBC1 domain family, member 19",0.105821695831446,4.88391766094571,1.04269981237295,0.297096559828901,0.541197618683136,-6.75232201480644
100040416,Rpl13-ps6,"ribosomal protein L13, pseudogene 6",-0.355236723527265,-0.220185586907933,-1.04266850641935,0.297111063526156,0.541197618683136,-5.58810130250437
19659,Rbp1,"retinol binding protein 1, cellular",-0.0901560149945269,8.18407644688964,-1.04262670149588,0.297130432016646,0.541197618683136,-6.9112475404321
106565,Dlk2,delta like non-canonical Notch ligand 2,0.27052275055786,0.777807411332679,1.04248660301636,0.297195346700496,0.54124377587519,-5.83937291952062
56444,Actr10,ARP10 actin-related protein 10,-0.0933783688856344,6.45800116976981,-1.0420605742188,0.29739311606005,0.541531839748808,-6.87647327308982
231147,Sh3tc1,SH3 domain and tetratricopeptide repeats 1,0.361435321042982,-0.252140923802955,1.04159058378364,0.297610741794716,0.541855979170172,-5.57268578652398
17534,Mrc2,"mannose receptor, C type 2",-0.0918202102527665,9.98079356584546,-1.04109362156115,0.297843688359398,0.542207923025621,-6.89331646189592
237940,Aoc2,"amine oxidase, copper containing 2 (retina-specific)",-0.262719318839338,0.828039273160088,-1.0409691639716,0.297899060195097,0.542236551276063,-5.86711473643506
319262,Fchsd1,FCH and double SH3 domains 1,0.136349054638254,3.26909138842161,1.04070614396232,0.298021149041827,0.542383662376705,-6.50214426398977
66865,Pmpca,peptidase (mitochondrial processing) alpha,-0.0934951776167487,6.40315476541748,-1.04062419558383,0.298059194737392,0.542383662376705,-6.8753083490085
57438,Marchf7,membrane associated ring-CH-type finger 7,0.0996428225519583,5.45191634885147,1.04017491523607,0.298267837159852,0.542691127954675,-6.81216528961467
114741,Supt16,"SPT16, facilitates chromatin remodeling subunit",-0.0946954503055792,6.157405324339,-1.03977898605972,0.298454188308699,0.542894536769317,-6.86282010066234
109054,Pfdn4,prefoldin 4,-0.116965931148258,4.09046282677352,-1.03976341490417,0.298459020396907,0.542894536769317,-6.65349300705524
22319,Vamp3,vesicle-associated membrane protein 3,0.0949068726137927,6.12980659440277,1.0395331298499,0.298566046640473,0.543016997327361,-6.86052411618227
100504651,NA,NA,0.450332791815594,-1.12650152663135,1.03882134867287,0.298897012851894,0.543475249590354,-5.3809377788371
269473,Lrig2,leucine-rich repeats and immunoglobulin-like domains 2,0.110576284374408,4.49403236849262,1.03882034541689,0.298897479521726,0.543475249590354,-6.70913374676558
72772,Rint1,RAD50 interactor 1,-0.103749784791821,5.01138222246386,-1.03872183779614,0.298943303231993,0.543486316403558,-6.77224671862216
20353,Sema4c,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C",-0.107831861429282,4.67447780103535,-1.03859226266296,0.299003586047711,0.54352366379247,-6.73403125605538
223690,Ankrd54,ankyrin repeat domain 54,-0.116965352886559,4.08010992462807,-1.03824473378658,0.29916530851406,0.543745372032797,-6.65362223168479
100862098,NA,NA,0.444368273014932,-1.0731361213446,1.03786975185155,0.29933987171444,0.543990356821471,-5.39238834166221
20965,Syn2,synapsin II,-0.327755938395168,0.0573036000000367,-1.03757992625826,0.299474839124416,0.544163328644166,-5.66179091702579
112406,Egln2,egl-9 family hypoxia-inducible factor 2,0.0955109783573551,5.99178800344575,1.03734083629328,0.299586210272968,0.544293384418622,-6.85440095282145
72046,Urgcp,upregulator of cell proliferation,0.095762977927369,5.9466484022411,1.03711087662992,0.299693354473906,0.54441572707393,-6.85180406744468
243905,Zfp568,zinc finger protein 568,-0.110289165209973,4.48547948118724,-1.03690941650994,0.299787311457697,0.544514084834916,-6.71189423649857
55943,Stx8,syntaxin 8,0.101679217067533,5.20187987965655,1.03656520185295,0.299947700847313,0.544713944072507,-6.79239410957453
66714,4921524J17Rik,RIKEN cDNA 4921524J17 gene,0.138361168885664,3.18278602855558,1.03632605655823,0.300059215047967,0.544713944072507,-6.48809091050951
14088,Fancc,"Fanconi anemia, complementation group C",-0.144293285933961,2.96597850382953,-1.03630187386451,0.300070493052674,0.544713944072507,-6.44681902875585
12464,Cct4,"chaperonin containing Tcp1, subunit 4 (delta)",-0.0897020027090933,7.90692833978453,-1.03613927966134,0.300146328924379,0.544713944072507,-6.91678333632161
12567,Cdk4,cyclin-dependent kinase 4,-0.0896468211990378,8.47830630943762,-1.03609076046898,0.300168961328476,0.544713944072507,-6.91739808475481
71116,Stx18,syntaxin 18,-0.110523413697423,4.46263351924646,-1.03607094886082,0.300178203036191,0.544713944072507,-6.70982240365858
21937,Tnfrsf1a,"tumor necrosis factor receptor superfamily, member 1a",-0.0895916941158088,8.16277180604263,-1.03605262647666,0.300186750220384,0.544713944072507,-6.91801183778721
226539,Dars2,aspartyl-tRNA synthetase 2 (mitochondrial),0.127150358961391,3.59712593150867,1.03597856335105,0.300221301481113,0.544713944072507,-6.571358551778
76332,Cog2,component of oligomeric golgi complex 2,-0.0987926032128046,5.49110876792729,-1.03590464280781,0.300255788869096,0.544713944072507,-6.82099852099017
240816,Rgsl1,regulator of G-protein signaling like 1,0.474870722741559,-1.35169062536052,1.03554775665956,0.300422330090598,0.544943794250545,-5.33687885105301
22248,Unc119,unc-119 lipid binding chaperone,-0.101225410093503,5.21707673995718,-1.03511557767196,0.300624089190603,0.545237457613033,-6.79693615650728
20977,Syp,synaptophysin,0.354152343135482,-0.196395303631941,1.03499033631176,0.300682573930304,0.545257349579152,-5.59178310274976
12608,Cebpb,"CCAAT/enhancer binding protein (C/EBP), beta",0.100128856715241,5.34273063563933,1.03492135378594,0.300714790368907,0.545257349579152,-6.80774845451967
320808,Dcaf5,DDB1 and CUL4 associated factor 5,0.0981028241168991,5.57242352595872,1.03446133880866,0.300929686837767,0.54543006436068,-6.82805279382236
50529,Mrps7,mitchondrial ribosomal protein S7,-0.0979107246391253,5.58409028525757,-1.0344243799778,0.300946956632608,0.54543006436068,-6.82999950141792
66923,Pbrm1,polybromo 1,0.092233055477144,6.58204506184534,1.03437716850982,0.300969018149228,0.54543006436068,-6.88928144676091
27059,Sh3d19,SH3 domain protein D19,0.0930068650497695,6.40607899394285,1.03437600528845,0.30096956172626,0.54543006436068,-6.88098775945649
791290,Gm9938,predicted gene 9938,0.147292921691743,2.8935138803452,1.03410107674003,0.301103981375667,0.545539593104199,-6.42696099727559
66263,1810014B01Rik,RIKEN cDNA 1810014B01 gene,0.375716772934157,-0.428492448275245,1.03406732142772,0.301113833788392,0.545539593104199,-5.53898616142169
15929,Idh3g,"isocitrate dehydrogenase 3 (NAD+), gamma",-0.092798847384759,6.42283675612289,-1.03389637222548,0.30119375151052,0.545539593104199,-6.88324425708984
58194,Sh3kbp1,SH3-domain kinase binding protein 1,-0.0934451284798543,6.28961284017369,-1.03385182387146,0.30121457991787,0.545539593104199,-6.87635839960237
74450,Pank2,pantothenate kinase 2,-0.100091672259953,5.32067730954331,-1.03382004882731,0.301229436800681,0.545539593104199,-6.80819554407987
27277,Golga5,"golgi autoantigen, golgin subfamily a, 5",-0.0962686941366151,5.79811318512328,-1.03326130807573,0.301490763890089,0.545940576952832,-6.84685861835627
59032,Ppp2r3c,"protein phosphatase 2, regulatory subunit B'', gamma",0.129432222975567,3.4880372274834,1.03316676335137,0.3015349980697,0.545948394042796,-6.55402858822846
71591,Zfp251,zinc finger protein 251,0.113757665078522,4.24726203934677,1.03271835935515,0.301744849508477,0.54625603001025,-6.68153047667345
74513,Neto2,neuropilin (NRP) and tolloid (TLL)-like 2,-0.196532115755108,1.75154811642433,-1.03238467127008,0.301901077398168,0.546405902728014,-6.14562345987487
107869,Cth,cystathionase (cystathionine gamma-lyase),-0.148548720964005,2.82086990586,-1.03229940324829,0.30194100727595,0.546405902728014,-6.41858337623019
69956,Ptcd3,pentatricopeptide repeat domain 3,-0.102539407346943,5.06412399509636,-1.03228556169687,0.301947489421535,0.546405902728014,-6.78435186655895
434350,9430091E24Rik,RIKEN cDNA 9430091E24 gene,0.341992567781028,-0.0849261712843535,1.03210626649659,0.302031463638961,0.546439303561162,-5.62367430214867
109229,Fam118b,"family with sequence similarity 118, member B",0.114575367028996,4.1937787278846,1.03197611662478,0.302092430017658,0.546439303561162,-6.67449851594076
170706,Tmem37,transmembrane protein 37,0.0894651157268864,7.76168596057435,1.03192219546326,0.302117690820126,0.546439303561162,-6.91970531971786
21808,Tgfb2,"transforming growth factor, beta 2",-0.160023992713005,2.50796954272038,-1.03191486276389,0.302125759562002,0.546439303561162,-6.34584619669606
77889,Lbh,limb-bud and heart,-0.0891612130182331,8.29186097502148,-1.03111049712389,0.30249812234089,0.547007158558383,-6.92313780488373
66628,Thg1l,tRNA-histidine guanylyltransferase 1-like (S. cerevisiae),-0.13343740155907,3.30492026635255,-1.03104829706268,0.302527287768658,0.547007158558383,-6.52414812198597
66214,Rgcc,regulator of cell cycle,0.151022554571813,2.77238991577763,1.03097915588651,0.302559710060259,0.547007158558383,-6.40247434625198
27681,Snf8,"SNF8, ESCRT-II complex subunit, homolog (S. cerevisiae)",-0.0976030657071583,5.57421357227972,-1.0303632337178,0.302848635729508,0.547457149203342,-6.83339551855145
100705,Acacb,acetyl-Coenzyme A carboxylase beta,-0.184342603131457,1.96715087793317,-1.03012574127244,0.302960091113264,0.547463729853051,-6.20787838576428
78938,Fbxo34,F-box protein 34,0.112457811874978,4.30871554928711,1.03002241290544,0.303008591707342,0.547463729853051,-6.69307803055653
19707,Reps1,RalBP1 associated Eps domain containing protein,-0.1016084820661,5.13008635819913,-1.03001814127144,0.303010596851469,0.547463729853051,-6.7935396468338
233805,Dcun1d3,"DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae)",0.100625349133837,5.2413323794634,1.03000875844029,0.303015001269321,0.547463729853051,-6.80317825024761
56357,Ivd,isovaleryl coenzyme A dehydrogenase,0.100859982724288,5.21757803354025,1.02987984995467,0.303075516828373,0.547463729853051,-6.80087750878694
14693,Gnb2,"guanine nucleotide binding protein (G protein), beta 2",-0.0890972219702046,8.45910805786331,-1.0298437943359,0.303092444428405,0.547463729853051,-6.92393099868923
52428,Rhpn2,"rhophilin, Rho GTPase binding protein 2",0.346268807600735,-0.137195668863034,1.02953993354763,0.303235127715421,0.547622502255331,-5.61268890681669
66410,Mterf3,mitochondrial transcription termination factor 3,0.119508368061227,3.90990097341991,1.02946211926172,0.303271673990118,0.547622502255331,-6.63300197093995
71990,Ddx54,DEAD box helicase 54,-0.0928833654418231,6.32246114770048,-1.02940122897821,0.303300464618274,0.547622502255331,-6.88267583451628
17876,Myef2,"myelin basic protein expression factor 2, repressor",0.104418067404064,4.8868909988163,1.0292361244632,0.303377831356047,0.54767216551439,-6.766559862398
67655,Ctdp1,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1",-0.102128746577757,5.07265893242932,-1.02910595324067,0.303438988370669,0.54767216551439,-6.78853460650903
67841,Atg3,autophagy related 3,0.0937023656842992,6.17369469212316,1.02899159124341,0.303492724659581,0.54767216551439,-6.87394767720469
215772,Adgb,androglobin,0.243102674846718,1.07949902205618,1.02896195178321,0.303506652648274,0.54767216551439,-5.94175716156235
16155,Il10rb,"interleukin 10 receptor, beta",0.100446754106136,5.24806449200281,1.02881469055883,0.303575859014623,0.54767216551439,-6.80501343551717
226098,Hectd2,HECT domain E3 ubiquitin protein ligase 2,-0.253055371193204,0.913727858394256,-1.02877194321589,0.303595950369068,0.54767216551439,-5.90369028215442
67019,Actr6,ARP6 actin-related protein 6,0.142566845017084,3.0139674052126,1.02874572450004,0.303608273666016,0.54767216551439,-6.45919166569847
723960,Mir24-2,microRNA 24-2,0.26081082377591,0.842946517342062,1.02841664883567,0.303762973777467,0.547878965100146,-5.87517638268101
72179,Fbxl2,F-box and leucine-rich repeat protein 2,-0.143911177111999,2.94152366789124,-1.02753797199969,0.304176300718654,0.548552118265958,-6.45004679501088
230587,Glis1,GLIS family zinc finger 1,-0.197161315383459,1.72441499703104,-1.02736720538297,0.304256672151145,0.548624720502466,-6.14290242181546
74237,Tubgcp2,"tubulin, gamma complex associated protein 2",-0.10024525069189,5.23850338511404,-1.02726166580781,0.304306351479814,0.548641967992277,-6.80709644686966
213522,Plekhg6,"pleckstrin homology domain containing, family G (with RhoGef domain) member 6",-0.225540998404296,1.28419019354429,-1.02711964108547,0.30437321350835,0.54869018599627,-6.0134602638657
15257,Hipk1,homeodomain interacting protein kinase 1,-0.0889164069170763,7.88656576348522,-1.02692703269711,0.304463904767415,0.548719984074868,-6.92612133043397
69159,Rhebl1,Ras homolog enriched in brain like 1,0.242389862794141,1.08394755994247,1.02691412496671,0.304469983120873,0.548719984074868,-5.94470971131774
66586,Crls1,cardiolipin synthase 1,0.104030017007054,4.89588190057582,1.02650075232916,0.304664686208324,0.548924040823483,-6.77041091739216
246293,Klhl8,kelch-like 8,0.144223509209943,2.95134771399735,1.02644528880513,0.304690816429501,0.548924040823483,-6.44798437497219
227377,Farp2,"FERM, RhoGEF and pleckstrin domain protein 2",-0.125807069013525,3.58226172643001,-1.02641812773827,0.304703613214293,0.548924040823483,-6.58248333789167
66632,Dph6,diphthamine biosynthesis 6,0.1132298356573,4.2344108263429,1.02591733955182,0.304939620698252,0.549276859250625,-6.68655836327299
74522,Morc2a,microrchidia 2A,-0.0955884628161607,5.78565539163425,-1.02510958580316,0.305320548061349,0.549890589390977,-6.85439313266875
77035,Kdm8,lysine (K)-specific demethylase 8,-0.167635254293447,2.30088094765647,-1.02477625639845,0.305477834343926,0.550043462950391,-6.30075791337575
17428,Mnt,max binding protein,0.0982430671727208,5.44269923297506,1.02475924527044,0.305485862730948,0.550043462950391,-6.82723980194188
23992,Prkra,"protein kinase, interferon inducible double stranded RNA dependent activator",0.106367439935026,4.69361808888674,1.02465503266901,0.305535238819301,0.550059952788151,-6.74854223010672
99982,Kdm1a,lysine (K)-specific demethylase 1A,-0.0946986521237276,5.90536252132878,-1.02377632664997,0.305949987991448,0.550700922223506,-6.86374216983159
24116,Nelfa,"negative elongation factor complex member A, Whsc2",-0.108406601407588,4.51863226924556,-1.02369441444857,0.305988687283023,0.550700922223506,-6.72975153839455
78294,Rps27a,ribosomal protein S27A,-0.0888005752111116,8.81724588516394,-1.02364493636218,0.306012064699762,0.550700922223506,-6.92759053849449
76917,Flywch2,FLYWCH family member 2,0.311072425131148,0.233429208643688,1.02353877628885,0.306062227229381,0.55071873198477,-5.71111620149423
16000,Igf1,insulin-like growth factor 1,0.0929440609194634,6.22096081539349,1.02328916583664,0.306182560995248,0.55086278436359,-6.88243130847126
14705,Bscl2,Berardinelli-Seip congenital lipodystrophy 2 (seipin),0.0919629165483737,6.40386580868329,1.02261248866792,0.30650033556053,0.551361974149858,-6.8929341443502
19336,Rab24,"RAB24, member RAS oncogene family",0.0974027783848843,5.51735116573142,1.02243447380997,0.306584353129634,0.551415638447857,-6.83587672131145
235041,Kank2,KN motif and ankyrin repeat domains 2,0.088560377026905,7.8812687096704,1.02237856863503,0.306610801374275,0.551415638447857,-6.93034251310888
71151,Eri2,exoribonuclease 2,-0.131070642989334,3.34817725979836,-1.02182703739223,0.306871806959162,0.551812477488885,-6.54232364151124
18477,Prdx1,peroxiredoxin 1,-0.0892942903501766,9.43370904024475,-1.0211625776045,0.307186450042305,0.552305649694834,-6.9222020380619
26561,Mmp23,matrix metallopeptidase 23,0.0898127866235985,6.94007812708484,1.02042586381905,0.30753555737942,0.552860649090212,-6.91648500562946
70036,Dancr,differentiation antagonizing non-protein coding RNA,-0.253703063003543,0.878156453090632,-1.02031575326212,0.307587758137362,0.552881819955933,-5.90189142541047
78655,Eif3j1,"eukaryotic translation initiation factor 3, subunit J1",-0.0993135755983063,5.26328375594645,-1.02011905702991,0.307681021670666,0.552976784939514,-6.81671760173359
67878,Tmem33,transmembrane protein 33,0.0924608641174043,6.25227280753069,1.01987532822316,0.307796611665955,0.553111845717418,-6.88765879747693
19349,Rab7,"RAB7, member RAS oncogene family",0.0893608137086099,7.09540041837984,1.01968006822887,0.30788923573946,0.553181335719619,-6.92152727788034
13116,Cyp46a1,"cytochrome P450, family 46, subfamily a, polypeptide 1",0.209104065714959,1.53699309147353,1.01962527550262,0.307916173783246,0.553181335719619,-6.08668957148195
74868,Tmem65,transmembrane protein 65,0.092255253573077,6.28222739244744,1.0193203444445,0.308059923601265,0.553359358093877,-6.88989215826335
278240,Spin2c,"spindlin family, member 2C",0.250090201944031,0.958178674017033,1.01920325907274,0.30811549376391,0.553359358093877,-5.91554771925979
13645,Egf,epidermal growth factor,0.394412514042133,-0.673763861048332,1.01913286696897,0.308148905917256,0.553359358093877,-5.49767014364588
20587,Smarcb1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1",-0.0914696861630988,6.4224078944426,-1.01907346690604,0.308177102478691,0.553359358093877,-6.89839176315271
14548,Mrps33,mitochondrial ribosomal protein S33,0.122961948998159,3.68717769749361,1.01871919996257,0.308345304576492,0.553588701849919,-6.60544716048924
75472,Cfap126,cilia and flagella associated protein 126,0.282255931063443,0.549285516507208,1.01832161403381,0.308534146362912,0.553826433879323,-5.80171609078155
15512,Hspa2,heat shock protein 2,0.159385782511078,2.49738388436367,1.01826991755982,0.308558706306971,0.553826433879323,-6.35042070413299
56017,Slc2a8,"solute carrier family 2, (facilitated glucose transporter), member 8",0.112832820734629,4.20342198789584,1.01793261979943,0.308718981354522,0.554011455074082,-6.69042040732858
67511,Tmed9,transmembrane p24 trafficking protein 9,-0.088496600287427,7.46983322009432,-1.01788249812333,0.308742802557188,0.554011455074082,-6.93125184761216
19116,Prlr,prolactin receptor,-0.346160023331914,-0.214750749691825,-1.01755403228055,0.308898941770128,0.554218919925231,-5.61406599642524
320165,Tacc1,"transforming, acidic coiled-coil containing protein 1",0.0892559359223934,7.0525557567688,1.01736538019583,0.308988642844839,0.554307144305989,-6.92278615977586
226641,Atf6,activating transcription factor 6,-0.0921644424786274,6.2451277180977,-1.01720745365462,0.309063747650629,0.554369164146578,-6.89095370999156
16416,Itgb3,integrin beta 3,0.105695924682643,4.68015166503599,1.01684666615958,0.309235371899563,0.554556791895464,-6.75513173909362
107094,Rrp12,ribosomal RNA processing 12 homolog,-0.106820145238093,4.58046132904023,-1.01681708879065,0.309249444453221,0.554556791895464,-6.74465577418182
11601,Angpt2,angiopoietin 2,-0.155065002464196,2.57630830156239,-1.01629710454753,0.30949691577983,0.554927807698051,-6.37741043787243
75533,Nme5,NME/NM23 family member 5,0.406448366608461,-0.799103105986604,1.01616547279623,0.309559582819318,0.554967415679618,-5.47167975430022
70544,Tmem242,transmembrane protein 242,0.0958456881764125,5.63432988378128,1.01563247501768,0.309813417266589,0.555349686494776,-6.85214502299188
56705,Ranbp9,RAN binding protein 9,0.0976030823795249,5.41318737195735,1.01540586834455,0.309921377891954,0.555470408259502,-6.83413038229067
667410,Gm8615,glucosamine-6-phosphate deaminase 1 pseudogene,0.195782995169428,1.74681735551999,1.01507253048345,0.31008023285993,0.555620685667087,-6.1503957633503
52592,Brms1l,breast cancer metastasis-suppressor 1-like,-0.0996429631077298,5.17844739050497,-1.01505943822971,0.310086473181025,0.555620685667087,-6.81363199849069
268595,D430019H16Rik,RIKEN cDNA D430019H16 gene,-0.246357474817855,0.956111237932685,-1.01452854159394,0.310339590805311,0.556001386356333,-5.93008233413961
67701,Wfdc2,WAP four-disulfide core domain 2,-2.54361717159373,-5.02244384183389,-1.12875809482729,0.310444402277003,0.556116318263599,-4.78090684539241
74340,Ahcyl2,S-adenosylhomocysteine hydrolase-like 2,-0.107887334484791,4.48404130346556,-1.0141900880588,0.310501027774462,0.556144913157585,-6.73490730458891
70325,Pigw,"phosphatidylinositol glycan anchor biosynthesis, class W",0.184451160262174,1.94653989182431,1.01392952888598,0.310625723597759,0.556295406788864,-6.20828006408334
67728,Dph2,DPH2 homolog,-0.136061777538524,3.13161395339952,-1.01382151619265,0.310676893751131,0.556314202125454,-6.50586532461554
101206,Tada3,transcriptional adaptor 3,-0.103708342095818,4.79377715220076,-1.01329008804731,0.310930583152668,0.556619155611172,-6.77405826308088
54324,Arhgef5,Rho guanine nucleotide exchange factor (GEF) 5,-0.109705820817775,4.35255353959406,-1.01318030414961,0.310983008041748,0.556619155611172,-6.71839605243174
